"c","t","v","h","l","o"
1.03018902,1579687200,5510.69843468,1.0301907,1.02600002,1.0278342
1.0271738,1579690800,5556.66939478,1.03019059,1.0268889,1.027914
1.0277252,1579694400,5942.65758986,1.0295157,1.0265,1.027693
1.0280684,1579698000,5357.408085,1.02999987,1.0265,1.026925
1.0278546,1579701600,10499.23834753,1.0284472,1.0267654,1.0268429
1.024726,1579705200,6579.68712055,1.0282722,1.0245,1.027367
1.0262035,1579708800,5353.07476477,1.0279654,1.0242,1.0247535
1.0258824,1579712400,5216.85095621,1.0278725,1.0242,1.0260424
1.0259214,1579716000,5441.61051298,1.02999988,1.0242,1.0265892
1.0263815,1579719600,5290.074,1.0292256,1.0249029,1.0267274
1.0281394,1579723200,5373.58577541,1.02999986,1.024926,1.0290031
1.0286373,1579726800,5262.489,1.0289771,1.024755,1.0251888
1.0255111,1579730400,5193.621,1.0290965,1.0248645,1.0264757
1.0267995,1579734000,5107.986,1.0290755,1.0249063,1.0282839
1.0257987,1579737600,5211.036,1.029159,1.0255817,1.0271007
1.0277177,1579741200,5471.7214098,1.0301907,1.0256377,1.0264591
1.0263788,1579744800,5120.32983156,1.03043,1.025662,1.0284077
1.0285494,1579748400,5262.83112171,1.03109999,1.0256969,1.0284976
1.0282209,1579752000,5167.224,1.0304357,1.0256742,1.0261983
1.0298506,1579755600,5266.56267931,1.03115136,1.0257567,1.0297628
1.0276327,1579759200,5123.53269052,1.03115136,1.02521671,1.0291412
1.0294507,1579762800,5366.38865035,1.03115135,1.0259036,1.0280545
1.0269792,1579766400,7537.60307833,1.0333174,1.0266532,1.0299416
1.030046,1579770000,5134.22161165,1.0330482,1.0273244,1.0299193
1.0301212,1579773600,5538.29813187,1.03299989,1.028,1.0324357
1.0287819,1579777200,5310.80479002,1.0323839,1.02800006,1.0304605
1.0295446,1579780800,5392.80132496,1.0324371,1.02800001,1.0288003
1.02800007,1579784400,5363.29697888,1.03299893,1.02800004,1.0284835
1.0296146,1579788000,7228.91975488,1.03299894,1.028,1.0320448
1.0285179,1579791600,5745.8087082,1.03299778,1.0261188,1.0285661
1.0314785,1579795200,7594.76047116,1.0331074,1.02588495,1.0275437
1.0292338,1579798800,5286.413,1.0317222,1.02614164,1.0313771
1.0270457,1579802400,5333.54454148,1.0314161,1.02525428,1.0305256
1.02978,1579806000,6214.3074269,1.0299285,1.0252543,1.0265364
1.0291613,1579809600,6781.47965741,1.0294888,1.02859999,1.0293919
1.0263331,1579813200,5759.31799395,1.0294,1.025,1.0288452
1.0274492,1579816800,5171.70962502,1.02949999,1.02500005,1.02846
1.0287893,1579820400,5313.6381771,1.0289853,1.02522398,1.0277391
1.0286304,1579824000,5368.29266601,1.02949999,1.0256112,1.0285498
1.0280617,1579827600,5291.53512158,1.0295,1.0259199,1.0273633
1.033221,1579831200,5411.01203751,1.0335609,1.0272992,1.0272992
1.0278046,1579834800,5265.91674885,1.0333609,1.0262364,1.0301526
1.032881,1579838400,5308.92275897,1.0334496,1.0269019,1.0309029
1.0289153,1579842000,5651.31421881,1.03436434,1.028,1.0291346
1.0296292,1579845600,5308.254,1.0333038,1.0280211,1.0329413
1.0295529,1579849200,5322.85757288,1.03199998,1.0260063,1.0299569
1.0304678,1579852800,5458.82025222,1.03399923,1.0260969,1.0314242
1.0324813,1579856400,6115.57239066,1.03438255,1.0280831,1.0303553
1.0331663,1579860000,5290.86387522,1.03399999,1.0280119,1.0317142
1.0306928,1579863600,5680.91159773,1.0333215,1.02729002,1.0327539
1.0275171,1579867200,5348.56956203,1.03199997,1.02500001,1.02729002
1.0276109,1579870800,6228.27559718,1.0332125,1.0263047,1.0290479
1.0296063,1579874400,5317.36975752,1.03302,1.0272507,1.0291508
1.029219,1579878000,5339.0401671,1.03390119,1.0281773,1.0320517
1.031134,1579881600,5605.02631346,1.0339,1.02856849,1.0310851
1.0317666,1579885200,6307.03202194,1.0339,1.02724408,1.03249997
1.0324279,1579888800,5359.95,1.033441,1.028539,1.0311897
1.0322237,1579892400,5503.3373875,1.0339,1.0283973,1.0313247
1.0312895,1579896000,5316.8175838,1.0330577,1.0278391,1.0300804
1.0294211,1579899600,5093.16834332,1.0331491,1.0276963,1.0295071
1.0301573,1579903200,5152.73331843,1.03389998,1.0279658,1.0317547
1.0332969,1579906800,5485.023365,1.0338018,1.0291642,1.0292124
1.032362,1579910400,6027.54197039,1.034,1.0301073,1.033443
1.0318696,1579914000,5711.65026453,1.034499,1.0301294,1.0309807
1.0309183,1579917600,5396.53805578,1.034499,1.0301206,1.0338031
1.031467,1579921200,5208.57549885,1.034499,1.0295508,1.0330346
1.0335652,1579924800,5459.41014601,1.034499,1.0295508,1.0339872
1.0301081,1579928400,5274.657,1.0339648,1.0300596,1.0323836
1.0331051,1579932000,5216.238,1.0340028,1.0302649,1.033698
1.0324594,1579935600,5257.341,1.0334205,1.0304313,1.0308913
1.0309583,1579939200,5293.86691714,1.0340001,1.03021129,1.0323582
1.0314875,1579942800,5293.647,1.0338971,1.0300655,1.0310865
1.0297293,1579946400,5446.41355032,1.0344999,1.0288111,1.0305009
1.031834,1579950000,5360.00092803,1.0344999,1.0299711,1.0304667
1.03411,1579953600,5191.53942374,1.03411,1.0306634,1.0316454
1.0307475,1579957200,5338.88738452,1.03449989,1.030683,1.0324103
1.0329236,1579960800,5139.22344252,1.03449988,1.0307427,1.0312081
1.0322202,1579964400,5337.46764708,1.03449989,1.031,1.0324623
1.0335478,1579968000,5592.08492492,1.0349024,1.03100002,1.0319779
1.0346663,1579971600,5201.487,1.0348918,1.0314498,1.034342
1.0342266,1579975200,5288.6085406,1.035,1.0340593,1.0341062
1.0328455,1579978800,5380.11071655,1.0345,1.032,1.0342951
1.03413,1579982400,5419.08544732,1.03616944,1.0324444,1.0326318
1.0316475,1579986000,5421.50537146,1.0353565,1.0314384,1.0353565
1.033462,1579989600,5399.04731844,1.03499997,1.031,1.0334612
1.0344123,1579993200,5208.16596671,1.03499996,1.0315847,1.0345065
1.0323667,1579996800,5318.03420009,1.03499997,1.03117418,1.0321019
1.0335988,1580000400,5160.35831926,1.0345537,1.03100002,1.0335576
1.0326276,1580004000,5290.64545884,1.03499996,1.0314564,1.0321545
1.0317361,1580007600,5221.278,1.0345454,1.0315076,1.0345433
1.0315491,1580011200,5313.816,1.0345979,1.0314253,1.0334861
1.0335307,1580014800,5388.372,1.0345645,1.0315113,1.0323143
1.032493,1580018400,5014.96224215,1.03499995,1.03100002,1.0325264
1.0345519,1580022000,5515.95858707,1.0345671,1.03101002,1.0335756
1.0316864,1580025600,5621.36345614,1.03499996,1.02790786,1.0318979
1.0331247,1580029200,5324.72932967,1.03499996,1.0286562,1.0322045
1.0314433,1580032800,5478.53419018,1.0340805,1.027,1.0316348
1.0306179,1580036400,5425.20693885,1.03320417,1.0298972,1.0326381
1.0342334,1580040000,6582.67191946,1.036258,1.02952977,1.02952977
1.0317853,1580043600,5350.80646277,1.03699997,1.0309645,1.0309645
1.0317528,1580047200,5391.19708163,1.036289,1.03100002,1.0355311
1.032468,1580050800,5243.95429153,1.03549997,1.03100004,1.0349366
1.028573,1580054400,6017.42686008,1.03581874,1.02736825,1.0348557
1.0300885,1580058000,5367.85290417,1.03441267,1.0277579,1.0337179
1.03385916,1580061600,5352.03816361,1.03387644,1.02921524,1.0298849
1.0327464,1580065200,5303.9183121,1.0334502,1.0297621,1.0325903
1.0332603,1580068800,5492.46574932,1.03387344,1.0287734,1.0311019
1.0322521,1580072400,5243.15135453,1.03299999,1.02895224,1.0297615
1.0305069,1580076000,5315.319,1.0325192,1.0288714,1.0323156
1.0318513,1580079600,5179.91460103,1.0324487,1.02896,1.0304492
1.0306276,1580083200,6751.05305188,1.03299988,1.02851052,1.0319969
1.0289954,1580086800,5529.88098939,1.0323568,1.0265,1.0299906
1.0280268,1580090400,5183.496,1.0321626,1.0271249,1.0305511
1.0281,1580094000,5298.28580437,1.03284979,1.0272491,1.028578
1.0278817,1580097600,5477.28782211,1.032,1.026102,1.0281
1.0301188,1580101200,5321.03224566,1.0326899,1.026102,1.0269025
1.027,1580104800,5081.62923644,1.032,1.0268138,1.0291051
1.0272291,1580108400,5462.7691736,1.0313638,1.02610202,1.030891
1.0260868,1580112000,6316.0603245,1.03199837,1.02607346,1.0303804
1.0278555,1580115600,9006.48531618,1.0299265,1.026,1.0260781
1.0276361,1580119200,5658.43148421,1.02940989,1.02500001,1.0277902
1.0268227,1580122800,7530.40519915,1.028815,1.02311,1.0267682
1.0257032,1580126400,6594.95479193,1.02795842,1.022,1.0269682
1.0235566,1580130000,8387.59343017,1.0279584,1.02200132,1.0228154
1.0261011,1580133600,5325.10198633,1.02699997,1.023,1.0236381
1.0255635,1580137200,6671.25054631,1.02649636,1.0209695,1.023769
1.0214294,1580140800,5507.3954746,1.0255742,1.021,1.023866
1.0225497,1580144400,5207.83701262,1.025,1.0214222,1.0232365
1.02011,1580148000,7205.53762338,1.025,1.02011,1.0233269
1.0192247,1580151600,9990.0202434,1.02477482,1.0185,1.02011
1.01811,1580155200,5407.46010873,1.0225249,1.01811,1.0200923
1.0198188,1580158800,6646.91803204,1.02310825,1.018,1.0184108
1.0193286,1580162400,7033.60453861,1.0210525,1.018,1.0198845
1.0202012,1580166000,5506.7250488,1.0214425,1.018,1.020451
1.0141803,1580169600,16055.16764214,1.02310826,1.014,1.0215064
1.013804,1580173200,7693.87289936,1.01549988,1.0101,1.0151
1.0117871,1580176800,5162.56549666,1.0149692,1.0107518,1.011
1.0124046,1580180400,5207.00427572,1.01549987,1.0107809,1.0119045
1.0178766,1580184000,6003.82314859,1.019,1.0127001,1.0132379
1.0182587,1580187600,5648.0208904,1.0198,1.014737,1.0180748
1.0181639,1580191200,6849.31981245,1.0199567,1.0131154,1.0165455
1.0192378,1580194800,5591.65077561,1.02,1.014639,1.0177104
1.0168826,1580198400,5550.84505426,1.02,1.01511111,1.0196089
1.019039,1580202000,5341.1075968,1.02,1.0152232,1.0173556
1.0194363,1580205600,5538.31095308,1.02299997,1.0162948,1.0182215
1.0190076,1580209200,6422.22322803,1.02299838,1.0166023,1.0196754
1.0216598,1580212800,5182.59519945,1.02299397,1.0184294,1.0197597
1.0218465,1580216400,23037.46697518,1.02299999,1.019,1.0219587
1.0165094,1580220000,16658.54050132,1.0218428,1.01567323,1.0197393
1.0170837,1580223600,5405.90174814,1.0207516,1.0158943,1.0198279
1.0186053,1580227200,5463.93446951,1.02249999,1.0172576,1.0207516
1.0196816,1580230800,5344.40874714,1.02099999,1.0173397,1.0182606
1.0185076,1580234400,5517.28478108,1.02099999,1.017824,1.0204827
1.01623313,1580238000,5820.49621266,1.02310571,1.01600002,1.0199952
1.0163142,1580241600,5732.35206848,1.0198483,1.01530756,1.01623313
1.0151316,1580245200,5570.11754391,1.019,1.0151251,1.0163343
1.0168184,1580248800,5170.31354111,1.01991603,1.0151255,1.0151255
1.0106115,1580252400,33793.74863758,1.01955025,1.0083237,1.017207
1.0109038,1580256000,5830.22610622,1.0155413,1.00899989,1.0103668
1.0130949,1580259600,5420.60398776,1.0137117,1.0088948,1.0122624
1.0129963,1580263200,5157.84834331,1.0137819,1.0102396,1.0105541
1.0115988,1580266800,6101.55409882,1.0135943,1.01,1.0123774
1.0127236,1580270400,6188.37529928,1.0137489,1.01000002,1.0122612
1.00821989,1580274000,7725.96542821,1.01413796,1.00711,1.012938
1.008504,1580277600,11000.7464034,1.0165,1.0065,1.0078427
1.0084665,1580281200,6340.46717637,1.0165,1.00801002,1.0131918
1.007498,1580284800,7311.92519389,1.0145,1.0074673,1.0089422
1.0106004,1580288400,22629.50168576,1.025,1.0072,1.0079063
1.0075053,1580292000,18983.71056596,1.0135162,1.007,1.0135162
1.006,1580295600,11628.11872315,1.01107339,1.006,1.0075064
1.0108342,1580299200,8177.14099292,1.0155,1.006,1.0065845
1.0084437,1580302800,6293.11783509,1.016,1.0065,1.0113254
1.0086509,1580306400,6191.25684339,1.0139973,1.00610002,1.0074926
1.0078325,1580310000,5544.78368986,1.0104933,1.00610002,1.0082196
1.01036319,1580313600,20298.03615319,1.01036319,1.0044,1.0081607
1.004,1580317200,8667.0314266,1.0080755,1.0035,1.0080755
1.0048008,1580320800,6311.07965814,1.0073224,1.004,1.004282
1.0057,1580324400,6564.83408445,1.0129,1.004,1.0049757
1.0046318,1580328000,12973.71108011,1.011016,1.00000001,1.0057
1.0089316,1580331600,9999.71486187,1.01049999,1.003874,1.0062645
1.009411,1580335200,5607.70542113,1.01049999,1.005,1.0086059
1.0072,1580338800,6760.6203325,1.0105,1.004,1.0062374
1.0047049,1580342400,6692.65976651,1.011,1.0045,1.0058352
1.0046012,1580346000,6390.11025722,1.0104274,1.00400001,1.0066215
1.0048761,1580349600,8232.97884255,1.01055,1.00400001,1.0042752
1.0054311,1580353200,6820.01807708,1.0098488,1.003,1.0069474
1.0026888,1580356800,6296.04912877,1.00660726,1.002,1.0043943
1.0024898,1580360400,5402.36501816,1.0058774,1.002,1.0046694
1.0061083,1580364000,5073.46376071,1.0062032,1.002011,1.002937
1.0039048,1580367600,7579.145874,1.01497,1.00160475,1.0057709
1.0056414,1580371200,7021.32536216,1.0125,1.0021715,1.003545
1.0042679,1580374800,7096.70721096,1.0119999,1.002,1.003545
1.0030946,1580378400,5280.98166096,1.0095,1.00210002,1.0038251
1.0055701,1580382000,12813.09942822,1.00697275,1.002545,1.0033072
1.004,1580385600,12931.80757402,1.00697275,1.002545,1.0055
1.0025008,1580389200,10322.59837049,1.007452,1.0025001,1.0057443
1.0045807,1580392800,9145.36061062,1.0077596,1.0025,1.0025008
1.004502,1580396400,7052.82732577,1.0095,1.003,1.0053085
1.002001,1580400000,13728.93223897,1.00899999,1.0019,1.004971
1.0039088,1580403600,13401.76335305,1.0089,1.0011,1.003
1.0009629,1580407200,23990.05621004,1.00429999,1,1.0030754
1.0002887,1580410800,7910.97138467,1.00599999,1,1.00000019
0.99809075,1580414400,11688.92827691,1.0026873,0.99683211,1
1.0003349,1580418000,5801.31038771,1.0059,0.99739103,0.99753423
0.99906179,1580421600,11227.30857857,1.003,0.996,0.99831692
0.99908263,1580425200,5281.57595098,1.0014692,0.996,0.99600001
0.99790282,1580428800,5158.30586647,1.00195994,0.99790282,0.99911262
1.0009068,1580432400,5242.149,1.0011434,0.99774621,0.99808072
1.0006829,1580436000,5240.9503649,1.0011741,0.99877612,1.0001329
1.0014427,1580439600,5326.93029097,1.0017996,0.99878566,0.99880675
1.0028864,1580443200,5363.94204809,1.0034665,0.99960118,1.0008076
1.0013639,1580446800,6441.55439959,1.00546283,0.99999,1.0016438
1.0036056,1580450400,5133.71117336,1.0036666,0.998,1.0015074
1.0021001,1580454000,5588.37147295,1.0036262,1.0004523,1.0013732
1.0034616,1580457600,5498.90539805,1.00508616,1.0008492,1.0026313
1.0021191,1580461200,6610.40261071,1.00499899,1,1.0023262
1.00236612,1580464800,6236.88477203,1.004999,1.0008138,1.004431
1.004,1580468400,5427.41376782,1.004999,1.00225,1.004113
1.0027894,1580472000,7907.0763563,1.00975611,1.0025,1.0044616
1.0061416,1580475600,6375.98097994,1.01,1.0024398,1.0034143
1.0087387,1580479200,6685.44513729,1.008848,1.0044754,1.0058755
1.0053064,1580482800,5887.2411148,1.0096099,1.004,1.0076358
1.0063569,1580486400,5608.0793247,1.0072434,1.004,1.00421984
1.0055,1580490000,5374.17783034,1.00699999,1.0043514,1.0061666
1.0034298,1580493600,5945.9739908,1.00699999,1.0024625,1.0063377
1.003945,1580497200,5281.28253015,1.00699999,1.003168,1.00484499
1.0026686,1580500800,6343.44494696,1.007,1.0024005,1.0049891
1.0032032,1580504400,5258.35527542,1.0069174,1.0023199,1.0026804
1.0030919,1580508000,6681.77671885,1.0062007,1,1.0059762
1.0038306,1580511600,5483.15744643,1.0056034,1,1.0022167
1.0032188,1580515200,5258.64840781,1.00424,1.0007028,1.0010687
1,1580518800,5640.36112345,1.0038964,1,1.0031295
1.0013855,1580522400,7745.40638211,1.0017331,1,1.0008965
1,1580526000,5750.41665924,1.0033624,1,1.001347
1.0004148,1580529600,5570.33846415,1.0026227,1,1
1.0006026,1580533200,5425.90602389,1.0024832,1,1.0021185
1.0019824,1580536800,5341.78724512,1.0026552,1.0002656,1.0014747
1.0002705,1580540400,6755.19395984,1.0029207,1,1.0010472
1.0013447,1580544000,6294.93219241,1.0033462,1,1.0007104
1.003031,1580547600,6438.70672635,1.003031,1.0008165,1.0026626
1.0028231,1580551200,5441.9093956,1.00451,1.0014657,1.0028348
1.0045845,1580554800,5461.92099088,1.0057087,1.001478,1.0037704
1.0042982,1580558400,5419.74913223,1.0056715,1.00169447,1.00460119
1.0028786,1580562000,9129.9637373,1.00599999,1.0005444,1.00566983
1.0039001,1580565600,5390.74797393,1.0049951,1.00005435,1.0017944
1.0050259,1580569200,6057.95573281,1.0056087,1.0028,1.0036
1.0014191,1580572800,5663.79686675,1.0052438,1,1.0042919
1.0011734,1580576400,5196.25180944,1.00301745,1.0004151,1.0015037
1.0046112,1580580000,7359.06805431,1.0048914,1.0008,1.0013189
1.0021728,1580583600,5433.38273194,1.0035146,1.002,1.0035146
1.0038607,1580587200,5675.99985044,1.0051229,1.00079989,1.0026007
1.0041651,1580590800,5643.87278315,1.005,1.0005,1.0030738
1.0044114,1580594400,5993.30228176,1.0045739,1.00041,1.0044341
1.0034725,1580598000,6106.94396231,1.007,1.00000001,1.0009581
1.00385689,1580601600,5217.20932364,1.0063336,1.0010829,1.0050855
1.0029071,1580605200,5441.5722023,1.00699999,1.0017558,1.00385689
1.0029319,1580608800,5332.63944787,1.007,1.0016473,1.0021507
1.0044972,1580612400,5482.28825858,1.00761537,1.0014925,1.0027841
1.0015198,1580616000,5477.62431824,1.00719445,1.00099999,1.0062891
1.0027902,1580619600,5415.73059411,1.00619547,1.0013707,1.0020579
1.0037114,1580623200,7688.82016529,1.006121,1.00000001,1.0029209
1.0033072,1580626800,5126.54118841,1.00599999,1.0010353,1.0018332
1.0015022,1580630400,5478.82015841,1.00556537,1.00010002,1.0020358
1.0012474,1580634000,7156.51743634,1.0037103,1,1.0015074
1.001641,1580637600,11376.65449352,1.008,0.99600102,1.0016374
1.002,1580641200,8281.39023982,1.003826,0.996,0.99989812
1.0025366,1580644800,7665.70959944,1.00324652,0.99767039,1.001
1.002,1580648400,8707.37678609,1.0045,1,1.002
0.99983555,1580652000,7266.04482659,1.00437279,0.99929521,1.0028918
1.0009118,1580655600,5689.98439048,1.0050734,0.999,1.0000706
1.0007748,1580659200,6585.31619401,1.00360098,0.99701,0.99933283
1.0024315,1580662800,5351.6854564,1.0028465,0.99884131,0.99897753
1.002638,1580666400,6121.00522665,1.00518133,0.99784,1.0023422
1.0014393,1580670000,5428.78483677,1.00411989,0.99789933,1.0020712
1.0016847,1580673600,5425.05109697,1.003,1.001,1.0020045
1.0026402,1580677200,5238.24981,1.003,1.001,1.0027785
1.0043345,1580680800,5452.94562459,1.00518132,1.001514,1.0018672
1.004603,1580684400,5486.96041129,1.00512567,1.0028,1.0039248
1.0027957,1580688000,5767.41386569,1.00600499,1.002,1.0029281
0.99954883,1580691600,10629.44484851,1.00366289,0.99877,1.0035158
1.0015911,1580695200,5571.26786336,1.002544,0.99877,1.000762
0.99910996,1580698800,5397.45736573,1.00299988,0.99906135,1.0013547
1.0010978,1580702400,5491.56637869,1.00299986,0.99909427,1.000404
1.0010502,1580706000,5188.29072097,1.00299988,0.99880002,0.99930579
1.0006846,1580709600,5542.13166599,1.00299988,0.9988,1.0004465
1.0016151,1580713200,3808.61750629,1.00299988,0.9988999,1.0017966
1.0007469,1580716800,1885.38096309,1.00206559,0.9998,0.99980002
1.0005993,1580720400,5846.73934225,1.00200998,1,1.0003459
1.0042711,1580724000,7764.03352685,1.00500999,1.0003911,1.0010245
1.00542,1580727600,23625.87834747,1.00749999,1.004,1.004
1.0057992,1580731200,6115.82511385,1.0071128,1.0045,1.0045
1.0066774,1580734800,9768.30948244,1.00739997,1.0053,1.0057149
1.0060006,1580738400,8438.5381663,1.0072439,1.006,1.0064045
1.006,1580742000,11770.31505806,1.00737457,1.006,1.0060008
1.006091,1580745600,5439.3893662,1.00739998,1.0036,1.0073746
1.0038982,1580749200,5288.55101044,1.007023,1.0038658,1.0052525
1.003,1580752800,5778.29571598,1.0059432,1.003,1.004068
1.0029003,1580756400,5451.65221956,1.00749999,1.0025,1.0025
1.0046618,1580760000,6031.26634281,1.0074993,1.0018,1.0043966
1.0026667,1580763600,12624.42911814,1.0060647,1.00051,1.0047309
1.0051279,1580767200,5235.90474744,1.00625598,1.001592,1.0030833
1.0023876,1580770800,5232.71399776,1.0060332,1.001,1.003717
1.0037228,1580774400,5401.11369856,1.0062556,1.0013689,1.0018382
1.003883,1580778000,5328.52119106,1.00622257,1.001,1.0027681
1.0032479,1580781600,5575.74448714,1.0050826,1.001,1.0034144
1.0058444,1580785200,12251.74772613,1.0129,1.0019118,1.0025472
1.0070215,1580788800,5226.39720727,1.00798732,1.0039,1.0054768
1.007082,1580792400,5280.94736682,1.0076893,1.003,1.0072299
1.0079,1580796000,4627.34829791,1.008,1.0041159,1.005176
1.0077788,1580799600,6287.54953879,1.01094764,1.0025,1.0079279
1.0103297,1580803200,5752.03529656,1.01165211,1.0046954,1.0099885
1.0087798,1580806800,5349.92209081,1.0110385,1.00600101,1.0085495
1.0095031,1580810400,6342.16105552,1.0114958,1.005,1.01149579
